second,controller_type,active_phase,total_queue_cars,avg_wait_time_sec,vehicle_throughput_count,co2_emissions_kg,emergency_preemption_active
250,RL_PPO_Dynamic,East-West,8,13,2,0.0064,0
251,RL_PPO_Dynamic,East-West,5,7.73,4,0.004,0
252,RL_PPO_Dynamic,East-West,7,10.81,5,0.0056,0
253,RL_PPO_Dynamic,East-West,5,9.37,6,0.004,0
254,RL_PPO_Dynamic,East-West,7,11.1,1,0.0056,0
255,RL_PPO_Dynamic,East-West,5,7.9,4,0.004,0
256,RL_PPO_Dynamic,East-West,8,11.36,6,0.0064,0
257,RL_PPO_Dynamic,East-West,6,8.41,6,0.0048,0
258,RL_PPO_Dynamic,East-West,6,9.68,1,0.0048,0
259,RL_PPO_Dynamic,East-West,6,10.5,2,0.0048,0
260,RL_PPO_Dynamic,East-West,6,10.61,4,0.0048,0
261,RL_PPO_Dynamic,East-West,3,6.31,1,0.0024,0
262,RL_PPO_Dynamic,East-West,6,10.98,2,0.0048,0
263,RL_PPO_Dynamic,East-West,7,11.31,3,0.0056,0
264,RL_PPO_Dynamic,East-West,7,10.59,5,0.0056,0
265,RL_PPO_Dynamic,East-West,7,10.21,3,0.0056,0
266,RL_PPO_Dynamic,East-West,6,9.56,1,0.0048,0
267,RL_PPO_Dynamic,East-West,7,12.31,2,0.0056,0
268,RL_PPO_Dynamic,East-West,7,11.12,6,0.0056,0
269,RL_PPO_Dynamic,East-West,9,12.7,2,0.0072,0
270,RL_PPO_Dynamic,North-South,7,11.46,2,0.0056,0
271,RL_PPO_Dynamic,North-South,7,12.17,3,0.0056,0
272,RL_PPO_Dynamic,North-South,6,10.45,2,0.0048,0
273,RL_PPO_Dynamic,North-South,4,5.97,2,0.0032,0
274,RL_PPO_Dynamic,North-South,2,4.4,3,0.0016,0
275,RL_PPO_Dynamic,North-South,4,5.22,6,0.0032,0
276,RL_PPO_Dynamic,North-South,6,8.58,2,0.0048,0
277,RL_PPO_Dynamic,North-South,8,13.4,2,0.0064,0
278,RL_PPO_Dynamic,North-South,9,13.65,1,0.0072,0
279,RL_PPO_Dynamic,North-South,7,11.38,5,0.0056,0
280,RL_PPO_Dynamic,North-South,7,11.43,2,0.0056,0
281,RL_PPO_Dynamic,North-South,8,11.3,3,0.0064,0
282,RL_PPO_Dynamic,North-South,6,8.52,6,0.0048,0
283,RL_PPO_Dynamic,North-South,5,6.51,6,0.004,0
284,RL_PPO_Dynamic,North-South,5,8.35,2,0.004,0
285,RL_PPO_Dynamic,North-South,4,5.06,3,0.0032,0
286,RL_PPO_Dynamic,North-South,7,9.98,1,0.0056,0
287,RL_PPO_Dynamic,North-South,5,9.17,3,0.004,0
288,RL_PPO_Dynamic,North-South,6,10.85,4,0.0048,0
289,RL_PPO_Dynamic,North-South,5,8.48,6,0.004,0
290,RL_PPO_Dynamic,North-South,5,7.96,4,0.004,0
291,RL_PPO_Dynamic,North-South,5,9.1,2,0.004,0
292,RL_PPO_Dynamic,North-South,9,15.4,4,0.0072,0
293,RL_PPO_Dynamic,North-South,7,12.34,5,0.0056,0
294,RL_PPO_Dynamic,North-South,6,9.59,6,0.0048,0
295,RL_PPO_Dynamic,North-South,8,12.45,2,0.0064,0
296,RL_PPO_Dynamic,North-South,7,10.36,2,0.0056,0
297,RL_PPO_Dynamic,North-South,8,13.05,4,0.0064,0
298,RL_PPO_Dynamic,North-South,9,15.47,2,0.0072,0
299,RL_PPO_Dynamic,North-South,7,11.72,3,0.0056,0
300,RL_PPO_Dynamic,North-South,5,6.58,1,0.004,0
301,RL_PPO_Dynamic,North-South,6,8.2,2,0.0048,0
302,RL_PPO_Dynamic,North-South,7,12.32,6,0.0056,0
303,RL_PPO_Dynamic,North-South,6,10.41,1,0.0048,0
304,RL_PPO_Dynamic,North-South,5,7.73,3,0.004,0
305,RL_PPO_Dynamic,North-South,7,11.88,1,0.0056,0
306,RL_PPO_Dynamic,North-South,5,9.17,4,0.004,0
307,RL_PPO_Dynamic,North-South,8,11.58,3,0.0064,0
308,RL_PPO_Dynamic,North-South,7,11.25,4,0.0056,0
309,RL_PPO_Dynamic,North-South,5,8.39,5,0.004,0
310,RL_PPO_Dynamic,North-South,7,11.74,3,0.0056,0
311,RL_PPO_Dynamic,North-South,6,8.74,3,0.0048,0
312,RL_PPO_Dynamic,North-South,5,7.87,3,0.004,0
313,RL_PPO_Dynamic,North-South,8,11.92,5,0.0064,0
314,RL_PPO_Dynamic,North-South,7,10.92,1,0.0056,0
315,RL_PPO_Dynamic,East-West,7,10.74,6,0.0056,0
316,RL_PPO_Dynamic,East-West,5,6.96,2,0.004,0
317,RL_PPO_Dynamic,East-West,5,9.07,6,0.004,0
318,RL_PPO_Dynamic,East-West,4,6.96,5,0.0032,0
319,RL_PPO_Dynamic,East-West,6,9.32,2,0.0048,0
320,RL_PPO_Dynamic,East-West,6,9.95,6,0.0048,0
321,RL_PPO_Dynamic,East-West,8,12.25,2,0.0064,0
322,RL_PPO_Dynamic,East-West,11,15.76,4,0.0088,0
323,RL_PPO_Dynamic,East-West,8,13.66,4,0.0064,0
324,RL_PPO_Dynamic,East-West,7,10.6,1,0.0056,0
325,RL_PPO_Dynamic,East-West,5,8.35,4,0.004,0
326,RL_PPO_Dynamic,East-West,8,13.98,5,0.0064,0
327,RL_PPO_Dynamic,East-West,8,12.44,5,0.0064,0
328,RL_PPO_Dynamic,East-West,4,6.87,4,0.0032,0
329,RL_PPO_Dynamic,East-West,6,10.44,4,0.0048,0
330,RL_PPO_Dynamic,East-West,9,15.4,2,0.0072,0
331,RL_PPO_Dynamic,East-West,6,8.24,6,0.0048,0
332,RL_PPO_Dynamic,East-West,5,8.22,2,0.004,0
333,RL_PPO_Dynamic,East-West,5,8.99,1,0.004,0
334,RL_PPO_Dynamic,East-West,7,11.96,2,0.0056,0
335,RL_PPO_Dynamic,East-West,6,10.41,4,0.0048,0
336,RL_PPO_Dynamic,East-West,6,8.67,5,0.0048,0
337,RL_PPO_Dynamic,East-West,7,10.05,6,0.0056,0
338,RL_PPO_Dynamic,East-West,7,12.15,6,0.0056,0
339,RL_PPO_Dynamic,East-West,9,13.15,4,0.0072,0
340,RL_PPO_Dynamic,East-West,7,11.6,1,0.0056,0
341,RL_PPO_Dynamic,East-West,5,9.38,2,0.004,0
342,RL_PPO_Dynamic,East-West,4,6.76,6,0.0032,0
343,RL_PPO_Dynamic,East-West,8,12.98,4,0.0064,0
344,RL_PPO_Dynamic,East-West,3,3.78,5,0.0024,0
345,RL_PPO_Dynamic,East-West,5,8.94,2,0.004,0
346,RL_PPO_Dynamic,East-West,7,11.31,4,0.0056,0
347,RL_PPO_Dynamic,East-West,6,9.82,1,0.0048,0
348,RL_PPO_Dynamic,East-West,5,7.22,5,0.004,0
349,RL_PPO_Dynamic,East-West,7,11.16,1,0.0056,0
350,RL_PPO_Dynamic,East-West,8,11.05,1,0.0064,0
351,RL_PPO_Dynamic,East-West,5,7.54,2,0.004,0
352,RL_PPO_Dynamic,East-West,5,9.43,1,0.004,0
353,RL_PPO_Dynamic,East-West,7,11.85,1,0.0056,0
354,RL_PPO_Dynamic,East-West,7,11.06,5,0.0056,0
355,RL_PPO_Dynamic,East-West,2,4.55,5,0.0016,0
356,RL_PPO_Dynamic,East-West,5,7.89,2,0.004,0
357,RL_PPO_Dynamic,East-West,5,6.75,1,0.004,0
358,RL_PPO_Dynamic,East-West,6,10.71,3,0.0048,0
359,RL_PPO_Dynamic,East-West,7,12.07,2,0.0056,0
360,RL_PPO_Dynamic,North-South,6,10.48,6,0.0048,0
361,RL_PPO_Dynamic,North-South,6,10.04,2,0.0048,0
362,RL_PPO_Dynamic,North-South,7,11.13,2,0.0056,0
363,RL_PPO_Dynamic,North-South,7,9.98,5,0.0056,0
364,RL_PPO_Dynamic,North-South,7,9.73,3,0.0056,0
365,RL_PPO_Dynamic,North-South,6,8.73,2,0.0048,0
366,RL_PPO_Dynamic,North-South,4,7.72,2,0.0032,0
367,RL_PPO_Dynamic,North-South,7,11.54,1,0.0056,0
368,RL_PPO_Dynamic,North-South,5,9.08,2,0.004,0
369,RL_PPO_Dynamic,North-South,9,13.98,4,0.0072,0
370,RL_PPO_Dynamic,North-South,6,10.62,6,0.0048,0
371,RL_PPO_Dynamic,North-South,5,9.24,2,0.004,0
372,RL_PPO_Dynamic,North-South,6,8.56,3,0.0048,0
373,RL_PPO_Dynamic,North-South,6,8.32,2,0.0048,0
374,RL_PPO_Dynamic,North-South,4,7.9,6,0.0032,0
375,RL_PPO_Dynamic,North-South,5,8.16,5,0.004,0
376,RL_PPO_Dynamic,North-South,8,12.01,5,0.0064,0
377,RL_PPO_Dynamic,North-South,6,9.08,3,0.0048,0
378,RL_PPO_Dynamic,North-South,6,9.32,3,0.0048,0
379,RL_PPO_Dynamic,North-South,8,13.84,4,0.0064,0
380,RL_PPO_Dynamic,North-South,10,16.86,1,0.008,0
381,RL_PPO_Dynamic,North-South,6,8.5,4,0.0048,0
382,RL_PPO_Dynamic,North-South,4,5.97,5,0.0032,0
383,RL_PPO_Dynamic,North-South,7,10.86,5,0.0056,0
384,RL_PPO_Dynamic,North-South,5,9.29,2,0.004,0
385,RL_PPO_Dynamic,North-South,5,9.37,3,0.004,0
386,RL_PPO_Dynamic,North-South,4,5.15,1,0.0032,0
387,RL_PPO_Dynamic,North-South,6,10.67,3,0.0048,0
388,RL_PPO_Dynamic,North-South,8,12.66,1,0.0064,0
389,RL_PPO_Dynamic,North-South,7,10.14,6,0.0056,0
390,RL_PPO_Dynamic,North-South,6,8.95,2,0.0048,0
391,RL_PPO_Dynamic,North-South,4,6.57,6,0.0032,0
392,RL_PPO_Dynamic,North-South,6,9.8,4,0.0048,0
393,RL_PPO_Dynamic,North-South,6,9.73,3,0.0048,0
394,RL_PPO_Dynamic,North-South,5,6.59,3,0.004,0
395,RL_PPO_Dynamic,North-South,10,14.71,3,0.008,0
396,RL_PPO_Dynamic,North-South,6,10.65,6,0.0048,0
397,RL_PPO_Dynamic,North-South,6,9.01,1,0.0048,0
398,RL_PPO_Dynamic,North-South,4,6.12,5,0.0032,0
399,RL_PPO_Dynamic,North-South,5,6.94,5,0.004,0
400,RL_PPO_Dynamic,North-South,6,10.72,3,0.0048,0
401,RL_PPO_Dynamic,North-South,5,7.79,3,0.004,0
402,RL_PPO_Dynamic,North-South,9,14.37,2,0.0072,0
403,RL_PPO_Dynamic,North-South,9,12.55,6,0.0072,0
404,RL_PPO_Dynamic,North-South,8,11.31,2,0.0064,0
405,RL_PPO_Dynamic,East-West,4,7.65,5,0.0032,0
406,RL_PPO_Dynamic,East-West,5,6.87,6,0.004,0
407,RL_PPO_Dynamic,East-West,6,10.07,1,0.0048,0
408,RL_PPO_Dynamic,East-West,7,10.76,6,0.0056,0
409,RL_PPO_Dynamic,East-West,6,9.4,1,0.0048,0
410,RL_PPO_Dynamic,East-West,7,9.72,5,0.0056,0
411,RL_PPO_Dynamic,East-West,8,12.96,2,0.0064,0
412,RL_PPO_Dynamic,East-West,6,8.82,5,0.0048,0
413,RL_PPO_Dynamic,East-West,8,13.37,5,0.0064,0
414,RL_PPO_Dynamic,East-West,5,8.34,3,0.004,0
415,RL_PPO_Dynamic,East-West,7,12.02,1,0.0056,0
416,RL_PPO_Dynamic,East-West,4,5.98,5,0.0032,0
417,RL_PPO_Dynamic,East-West,5,8.5,4,0.004,0
418,RL_PPO_Dynamic,East-West,3,3.71,6,0.0024,0
419,RL_PPO_Dynamic,East-West,3,3.9,4,0.0024,0
420,RL_PPO_Dynamic,East-West,5,9.37,5,0.004,0
421,RL_PPO_Dynamic,East-West,6,8.94,6,0.0048,0
422,RL_PPO_Dynamic,East-West,6,8.62,6,0.0048,0
423,RL_PPO_Dynamic,East-West,3,5.6,2,0.0024,0
424,RL_PPO_Dynamic,East-West,8,11.31,6,0.0064,0
425,RL_PPO_Dynamic,East-West,6,10.77,3,0.0048,0
426,RL_PPO_Dynamic,East-West,5,8.08,3,0.004,0
427,RL_PPO_Dynamic,East-West,4,6.24,3,0.0032,0
428,RL_PPO_Dynamic,East-West,7,9.98,4,0.0056,0
429,RL_PPO_Dynamic,East-West,5,8.64,2,0.004,0
430,RL_PPO_Dynamic,East-West,8,13.05,6,0.0064,0
431,RL_PPO_Dynamic,East-West,4,6.29,3,0.0032,0
432,RL_PPO_Dynamic,East-West,5,8.23,6,0.004,0
433,RL_PPO_Dynamic,East-West,6,9.14,1,0.0048,0
434,RL_PPO_Dynamic,East-West,3,6.3,5,0.0024,0
435,RL_PPO_Dynamic,East-West,6,8.5,4,0.0048,0
436,RL_PPO_Dynamic,East-West,7,9.67,4,0.0056,0
437,RL_PPO_Dynamic,East-West,6,10.07,5,0.0048,0
438,RL_PPO_Dynamic,East-West,4,6.22,5,0.0032,0
439,RL_PPO_Dynamic,East-West,3,4.68,3,0.0024,0
440,RL_PPO_Dynamic,East-West,5,9.16,4,0.004,0
441,RL_PPO_Dynamic,East-West,6,9.38,6,0.0048,0
442,RL_PPO_Dynamic,East-West,5,7.84,3,0.004,0
443,RL_PPO_Dynamic,East-West,6,10.72,4,0.0048,0
444,RL_PPO_Dynamic,East-West,6,8.41,3,0.0048,0
445,RL_PPO_Dynamic,East-West,5,8.56,3,0.004,0
446,RL_PPO_Dynamic,East-West,8,11.14,2,0.0064,0
447,RL_PPO_Dynamic,East-West,8,11.21,4,0.0064,0
448,RL_PPO_Dynamic,East-West,3,5.25,1,0.0024,0
449,RL_PPO_Dynamic,East-West,7,10.53,6,0.0056,0
450,RL_PPO_Dynamic,North-South,8,13.22,3,0.0064,0
451,RL_PPO_Dynamic,North-South,4,7.69,3,0.0032,0
452,RL_PPO_Dynamic,North-South,8,12.84,3,0.0064,0
453,RL_PPO_Dynamic,North-South,3,6.03,4,0.0024,0
454,RL_PPO_Dynamic,North-South,7,9.83,6,0.0056,0
455,RL_PPO_Dynamic,North-South,6,9.58,6,0.0048,0
456,RL_PPO_Dynamic,North-South,5,8.08,6,0.004,0
457,RL_PPO_Dynamic,North-South,5,8.2,1,0.004,0
458,RL_PPO_Dynamic,North-South,4,5.75,3,0.0032,0
459,RL_PPO_Dynamic,North-South,6,8.79,6,0.0048,0
460,RL_PPO_Dynamic,North-South,4,5.1,3,0.0032,0
461,RL_PPO_Dynamic,North-South,6,9.81,2,0.0048,0
462,RL_PPO_Dynamic,North-South,7,10.94,3,0.0056,0
463,RL_PPO_Dynamic,North-South,3,4.23,5,0.0024,0
464,RL_PPO_Dynamic,North-South,5,8.22,6,0.004,0
465,RL_PPO_Dynamic,North-South,7,11.59,1,0.0056,0
466,RL_PPO_Dynamic,North-South,3,4.13,1,0.0024,0
467,RL_PPO_Dynamic,North-South,2,4.84,6,0.0016,0
468,RL_PPO_Dynamic,North-South,5,6.77,1,0.004,0
469,RL_PPO_Dynamic,North-South,6,9.74,6,0.0048,0
470,RL_PPO_Dynamic,North-South,5,6.83,1,0.004,0
471,RL_PPO_Dynamic,North-South,5,6.67,2,0.004,0
472,RL_PPO_Dynamic,North-South,7,11.88,6,0.0056,0
473,RL_PPO_Dynamic,North-South,6,8.01,6,0.0048,0
474,RL_PPO_Dynamic,North-South,7,12.08,1,0.0056,0
475,RL_PPO_Dynamic,North-South,3,6.17,4,0.0024,0
476,RL_PPO_Dynamic,North-South,4,5.95,6,0.0032,0
477,RL_PPO_Dynamic,North-South,7,10.61,4,0.0056,0
478,RL_PPO_Dynamic,North-South,6,8.97,5,0.0048,0
479,RL_PPO_Dynamic,North-South,4,5.35,2,0.0032,0
480,RL_PPO_Dynamic,North-South,6,10.98,6,0.0048,0
481,RL_PPO_Dynamic,North-South,6,9.06,5,0.0048,0
482,RL_PPO_Dynamic,North-South,7,10.42,5,0.0056,0
483,RL_PPO_Dynamic,North-South,5,8.68,4,0.004,0
484,RL_PPO_Dynamic,North-South,3,6,5,0.0024,0
485,RL_PPO_Dynamic,North-South,3,4.55,6,0.0024,0
486,RL_PPO_Dynamic,North-South,7,12.36,1,0.0056,0
487,RL_PPO_Dynamic,North-South,5,7.5,5,0.004,0
488,RL_PPO_Dynamic,North-South,7,10.24,2,0.0056,0
489,RL_PPO_Dynamic,North-South,4,7.87,3,0.0032,0
490,RL_PPO_Dynamic,North-South,4,6.94,6,0.0032,0
491,RL_PPO_Dynamic,North-South,4,7.48,6,0.0032,0
492,RL_PPO_Dynamic,North-South,5,7.06,4,0.004,0
493,RL_PPO_Dynamic,North-South,2,2.19,6,0.0016,0
494,RL_PPO_Dynamic,North-South,5,8.35,5,0.004,0
495,RL_PPO_Dynamic,East-West,5,8.9,6,0.004,0
496,RL_PPO_Dynamic,East-West,7,12.02,5,0.0056,0
497,RL_PPO_Dynamic,East-West,4,6.04,4,0.0032,0
498,RL_PPO_Dynamic,East-West,5,8.41,2,0.004,0
499,RL_PPO_Dynamic,East-West,3,4.66,4,0.0024,0
500,RL_PPO_Dynamic,East-West,5,7.7,6,0.004,0
501,RL_PPO_Dynamic,East-West,4,7.15,4,0.0032,0
502,RL_PPO_Dynamic,East-West,4,6.71,5,0.0032,0
503,RL_PPO_Dynamic,East-West,5,7.52,4,0.004,0
504,RL_PPO_Dynamic,East-West,7,12.42,5,0.0056,0
505,RL_PPO_Dynamic,East-West,5,6.67,1,0.004,0
506,RL_PPO_Dynamic,East-West,5,6.99,4,0.004,0
507,RL_PPO_Dynamic,East-West,4,5.52,3,0.0032,0
508,RL_PPO_Dynamic,East-West,6,10.33,3,0.0048,0
509,RL_PPO_Dynamic,East-West,4,7.34,1,0.0032,0
510,RL_PPO_Dynamic,East-West,7,9.93,3,0.0056,0
511,RL_PPO_Dynamic,East-West,4,6.55,4,0.0032,0
512,RL_PPO_Dynamic,East-West,3,5.03,3,0.0024,0
513,RL_PPO_Dynamic,East-West,7,9.81,5,0.0056,0
514,RL_PPO_Dynamic,East-West,3,6.17,2,0.0024,0
515,RL_PPO_Dynamic,East-West,5,8.03,6,0.004,0
516,RL_PPO_Dynamic,East-West,2,2.96,5,0.0016,0
517,RL_PPO_Dynamic,East-West,2,3.02,2,0.0016,0
518,RL_PPO_Dynamic,East-West,6,10.02,6,0.0048,0
519,RL_PPO_Dynamic,East-West,4,7.14,3,0.0032,0
520,RL_PPO_Dynamic,East-West,3,3.58,5,0.0024,0
521,RL_PPO_Dynamic,East-West,6,10.94,1,0.0048,0
522,RL_PPO_Dynamic,East-West,0,2,6,0,0
523,RL_PPO_Dynamic,East-West,6,9.88,6,0.0048,0
524,RL_PPO_Dynamic,East-West,4,6.09,4,0.0032,0
525,RL_PPO_Dynamic,East-West,4,5.48,6,0.0032,0
526,RL_PPO_Dynamic,East-West,6,10.65,1,0.0048,0
527,RL_PPO_Dynamic,East-West,4,6.66,6,0.0032,0
528,RL_PPO_Dynamic,East-West,2,3.15,5,0.0016,0
529,RL_PPO_Dynamic,East-West,4,6.98,5,0.0032,0
530,RL_PPO_Dynamic,East-West,4,6.49,1,0.0032,0
531,RL_PPO_Dynamic,East-West,2,3.68,5,0.0016,0
532,RL_PPO_Dynamic,East-West,2,4.2,5,0.0016,0
533,RL_PPO_Dynamic,East-West,5,8.84,1,0.004,0
534,RL_PPO_Dynamic,East-West,4,7.48,3,0.0032,0
535,RL_PPO_Dynamic,East-West,5,8.77,4,0.004,0
536,RL_PPO_Dynamic,East-West,4,6.28,3,0.0032,0
537,RL_PPO_Dynamic,East-West,5,6.56,4,0.004,0
538,RL_PPO_Dynamic,East-West,7,12.19,3,0.0056,0
539,RL_PPO_Dynamic,East-West,6,10.78,1,0.0048,0
540,RL_PPO_Dynamic,North-South,8,11.72,3,0.0064,0
541,RL_PPO_Dynamic,North-South,6,8.8,3,0.0048,0
542,RL_PPO_Dynamic,North-South,5,8.66,5,0.004,0
543,RL_PPO_Dynamic,North-South,4,7.36,4,0.0032,0
544,RL_PPO_Dynamic,North-South,5,6.86,5,0.004,0
545,RL_PPO_Dynamic,North-South,4,6.29,4,0.0032,0
546,RL_PPO_Dynamic,North-South,6,9.6,3,0.0048,0
547,RL_PPO_Dynamic,North-South,5,9.15,6,0.004,0
548,RL_PPO_Dynamic,North-South,5,7.61,6,0.004,0
549,RL_PPO_Dynamic,North-South,4,6.75,5,0.0032,0
550,RL_PPO_Dynamic,North-South,3,5.64,4,0.0024,0
551,RL_PPO_Dynamic,North-South,1,2,4,0.0008,0
552,RL_PPO_Dynamic,North-South,2,3.81,1,0.0016,0
553,RL_PPO_Dynamic,North-South,1,2,3,0.0008,0
554,RL_PPO_Dynamic,North-South,1,2,6,0.0008,0
555,RL_PPO_Dynamic,North-South,4,6.28,1,0.0032,0
556,RL_PPO_Dynamic,North-South,1,2.23,5,0.0008,0
557,RL_PPO_Dynamic,North-South,3,6.03,4,0.0024,0
558,RL_PPO_Dynamic,North-South,2,4.75,5,0.0016,0
559,RL_PPO_Dynamic,North-South,4,6.22,3,0.0032,0
560,RL_PPO_Dynamic,North-South,5,9.23,1,0.004,0
561,RL_PPO_Dynamic,North-South,3,3.95,2,0.0024,0
562,RL_PPO_Dynamic,North-South,4,6.19,4,0.0032,0
563,RL_PPO_Dynamic,North-South,4,6.82,5,0.0032,0
564,RL_PPO_Dynamic,North-South,5,8.28,5,0.004,0
565,RL_PPO_Dynamic,North-South,2,2.64,3,0.0016,0
566,RL_PPO_Dynamic,North-South,3,3.74,6,0.0024,0
567,RL_PPO_Dynamic,North-South,4,6.5,4,0.0032,0
568,RL_PPO_Dynamic,North-South,4,5.54,1,0.0032,0
569,RL_PPO_Dynamic,North-South,3,5.62,1,0.0024,0
570,RL_PPO_Dynamic,North-South,6,8.88,3,0.0048,0
571,RL_PPO_Dynamic,North-South,5,8.26,1,0.004,0
572,RL_PPO_Dynamic,North-South,1,2.72,5,0.0008,0
573,RL_PPO_Dynamic,North-South,1,2,2,0.0008,0
574,RL_PPO_Dynamic,North-South,3,3.62,3,0.0024,0
575,RL_PPO_Dynamic,North-South,0,2,2,0,0
576,RL_PPO_Dynamic,North-South,5,7.79,6,0.004,0
577,RL_PPO_Dynamic,North-South,2,3.41,6,0.0016,0
578,RL_PPO_Dynamic,North-South,4,6.19,4,0.0032,0
579,RL_PPO_Dynamic,North-South,6,9.45,2,0.0048,0
580,RL_PPO_Dynamic,North-South,2,4.52,4,0.0016,0
581,RL_PPO_Dynamic,North-South,3,5.16,3,0.0024,0
582,RL_PPO_Dynamic,North-South,2,4.19,4,0.0016,0
583,RL_PPO_Dynamic,North-South,4,7.55,2,0.0032,0
584,RL_PPO_Dynamic,North-South,4,6.97,2,0.0032,0
585,RL_PPO_Dynamic,East-West,0,2,2,0,0
586,RL_PPO_Dynamic,East-West,3,6.5,2,0.0024,0
587,RL_PPO_Dynamic,East-West,2,4.45,2,0.0016,0
588,RL_PPO_Dynamic,East-West,2,3.58,6,0.0016,0
589,RL_PPO_Dynamic,East-West,3,4.61,3,0.0024,0
590,RL_PPO_Dynamic,East-West,3,6.33,6,0.0024,0
591,RL_PPO_Dynamic,East-West,4,7.48,1,0.0032,0
592,RL_PPO_Dynamic,East-West,0,2,2,0,0
593,RL_PPO_Dynamic,East-West,2,2.09,1,0.0016,0
594,RL_PPO_Dynamic,East-West,2,3.46,3,0.0016,0
595,RL_PPO_Dynamic,East-West,3,6.35,1,0.0024,0
596,RL_PPO_Dynamic,East-West,5,8.25,3,0.004,0
597,RL_PPO_Dynamic,East-West,1,2.87,5,0.0008,0
598,RL_PPO_Dynamic,East-West,5,8.67,3,0.004,0
599,RL_PPO_Dynamic,East-West,3,4.39,1,0.0024,0
600,RL_PPO_Dynamic,East-West,1,1.43,3,0.0024,1
601,RL_PPO_Dynamic,East-West,0,0.73,6,0.0016,1
602,RL_PPO_Dynamic,East-West,3,2.22,3,0.004,1
603,RL_PPO_Dynamic,East-West,0,0.6,1,0.0008,1
604,RL_PPO_Dynamic,East-West,0,0.6,2,0.0008,1
605,RL_PPO_Dynamic,East-West,0,1.32,3,0.0016,1
606,RL_PPO_Dynamic,East-West,0,1.16,4,0.0016,1
607,RL_PPO_Dynamic,East-West,2,2.31,3,0.0032,1
608,RL_PPO_Dynamic,East-West,2,1.91,1,0.0032,1
609,RL_PPO_Dynamic,East-West,1,1.46,3,0.0024,1
610,RL_PPO_Dynamic,East-West,1,1.49,4,0.0024,1
611,RL_PPO_Dynamic,East-West,0,0.6,1,0.0008,1
612,RL_PPO_Dynamic,East-West,2,2.21,6,0.0032,1
613,RL_PPO_Dynamic,East-West,2,1.67,2,0.0032,1
614,RL_PPO_Dynamic,East-West,3,2.64,2,0.004,1
615,RL_PPO_Dynamic,East-West,0,0.6,5,0.0008,1
616,RL_PPO_Dynamic,East-West,0,0.6,5,0.0008,1
617,RL_PPO_Dynamic,East-West,0,0.6,5,0,1
618,RL_PPO_Dynamic,East-West,0,0.84,4,0.0008,1
619,RL_PPO_Dynamic,East-West,0,1.15,3,0.0016,1
620,RL_PPO_Dynamic,East-West,0,0.6,6,0.0008,1
621,RL_PPO_Dynamic,East-West,0,1.27,4,0.0016,1
622,RL_PPO_Dynamic,East-West,0,1.49,1,0.0016,1
623,RL_PPO_Dynamic,East-West,2,2.35,2,0.0032,1
624,RL_PPO_Dynamic,East-West,0,1.35,1,0.0016,1
625,RL_PPO_Dynamic,East-West,0,0.83,3,0.0008,1
626,RL_PPO_Dynamic,East-West,0,0.6,4,0.0008,1
627,RL_PPO_Dynamic,East-West,0,0.7,3,0.0016,1
628,RL_PPO_Dynamic,East-West,3,2.01,3,0.004,1
629,RL_PPO_Dynamic,East-West,1,1.32,3,0.0024,1
630,RL_PPO_Dynamic,North-South,4,6.74,2,0.0032,0
631,RL_PPO_Dynamic,North-South,3,3.92,3,0.0024,0
632,RL_PPO_Dynamic,North-South,1,2,1,0.0008,0
633,RL_PPO_Dynamic,North-South,4,6.09,4,0.0032,0
634,RL_PPO_Dynamic,North-South,1,2,6,0.0008,0
635,RL_PPO_Dynamic,North-South,4,5.25,3,0.0032,0
636,RL_PPO_Dynamic,North-South,0,2,4,0,0
637,RL_PPO_Dynamic,North-South,2,2.28,3,0.0016,0
638,RL_PPO_Dynamic,North-South,4,7.64,5,0.0032,0
639,RL_PPO_Dynamic,North-South,0,2,6,0,0
640,RL_PPO_Dynamic,North-South,0,2,1,0,0
641,RL_PPO_Dynamic,North-South,5,8.52,6,0.004,0
642,RL_PPO_Dynamic,North-South,2,4.39,2,0.0016,0
643,RL_PPO_Dynamic,North-South,4,5.02,5,0.0032,0
644,RL_PPO_Dynamic,North-South,3,4.88,5,0.0024,0
645,RL_PPO_Dynamic,North-South,0,2,3,0,0
646,RL_PPO_Dynamic,North-South,2,4.42,2,0.0016,0
647,RL_PPO_Dynamic,North-South,1,2,1,0.0008,0
648,RL_PPO_Dynamic,North-South,3,4.43,5,0.0024,0
649,RL_PPO_Dynamic,North-South,0,2,5,0,0
650,RL_PPO_Dynamic,North-South,1,2,2,0.0008,0
651,RL_PPO_Dynamic,North-South,2,4.22,1,0.0016,0
652,RL_PPO_Dynamic,North-South,4,7.71,6,0.0032,0
653,RL_PPO_Dynamic,North-South,4,6.04,3,0.0032,0
654,RL_PPO_Dynamic,North-South,1,3.05,3,0.0008,0
655,RL_PPO_Dynamic,North-South,3,5.86,3,0.0024,0
656,RL_PPO_Dynamic,North-South,2,3.82,4,0.0016,0
657,RL_PPO_Dynamic,North-South,3,3.88,2,0.0024,0
658,RL_PPO_Dynamic,North-South,5,6.53,5,0.004,0
659,RL_PPO_Dynamic,North-South,1,2,1,0.0008,0
660,RL_PPO_Dynamic,North-South,2,3.47,1,0.0016,0
661,RL_PPO_Dynamic,North-South,2,4.12,5,0.0016,0
662,RL_PPO_Dynamic,North-South,0,2,5,0,0
663,RL_PPO_Dynamic,North-South,2,2.42,5,0.0016,0
